time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2024-08-07,296.1,293.8,298.8,0.0,0.0,58.0,5.9,,1014.2,
2024-08-08,297.6,290.9,302.5,0.0,0.0,311.0,2.4,,1012.1,
2024-08-09,293.5,289.2,296.4,0.0,0.0,306.0,5.1,,1015.1,
2024-08-10,293.0,287.0,297.5,0.0,0.0,274.0,4.6,,1018.4,
2024-08-11,294.4,288.1,299.8,0.0,0.0,285.0,3.1,,1018.4,
2024-08-12,295.5,289.2,300.3,0.0,0.0,263.0,1.8,,1018.7,
2024-08-13,297.3,290.9,303.1,0.0,0.0,63.0,1.6,,1019.1,
2024-08-14,298.4,292.0,303.1,0.0,0.0,108.0,2.6,,1018.9,
2024-08-15,296.1,293.8,298.1,6.6,0.0,165.0,4.0,,1013.6,
2024-08-16,297.9,293.1,304.2,34.3,0.0,237.0,3.9,,1008.2,
2024-08-17,296.1,294.2,301.4,3.8,0.0,269.0,3.0,,1007.8,
2024-08-18,295.8,293.1,299.2,0.3,0.0,343.0,5.5,,1012.7,
2024-08-19,294.9,290.9,298.1,0.0,0.0,24.0,6.2,,1018.6,
2024-08-20,292.6,288.8,295.9,0.0,0.0,49.0,3.8,,1023.1,
2024-08-21,292.3,287.0,297.5,0.0,0.0,47.0,1.9,,1024.6,
2024-08-22,293.3,286.4,299.8,0.0,0.0,245.0,1.8,,1023.9,
2024-08-23,295.6,289.2,300.9,0.0,0.0,199.0,2.2,,1022.5,
2024-08-24,299.3,290.9,305.9,0.0,0.0,200.0,2.2,,1019.9,
2024-08-25,301.8,296.4,306.4,0.0,0.0,202.0,4.6,,1019.4,
2024-08-26,303.1,298.1,308.1,0.0,0.0,205.0,4.9,,1017.1,
2024-08-27,303.0,297.0,310.3,20.3,0.0,216.0,4.5,,1014.2,
2024-08-28,298.4,295.9,303.8,10.2,0.0,242.0,4.0,,1017.7,
2024-08-29,298.4,295.9,302.5,0.0,0.0,82.0,3.3,,1019.3,
2024-08-30,299.4,295.3,303.8,0.8,0.0,266.0,3.7,,1015.7,
2024-08-31,297.3,290.3,302.5,0.0,0.0,305.0,2.5,,1016.2,
2024-09-01,295.1,290.9,298.1,0.0,0.0,350.0,5.4,,1016.8,
2024-09-02,293.4,289.2,297.0,0.0,0.0,60.0,3.1,,1024.9,
2024-09-03,293.2,288.8,298.8,0.0,0.0,130.0,3.2,,1025.7,
2024-09-04,295.6,288.8,302.0,0.0,0.0,145.0,2.8,,1023.7,
2024-09-05,298.2,292.0,303.8,0.0,0.0,269.0,3.4,,1018.7,
2024-09-06,293.0,288.8,295.9,0.0,0.0,2.0,5.5,,1018.9,
2024-09-07,288.1,283.8,292.5,0.0,0.0,353.0,5.0,,1022.1,
2024-09-08,289.6,282.5,295.9,0.0,0.0,248.0,3.1,,1021.2,
2024-09-09,293.6,287.0,300.9,0.0,0.0,249.0,3.8,,1019.7,
2024-09-10,295.0,287.5,301.4,0.0,0.0,214.0,2.5,,1018.7,
2024-09-11,296.8,288.1,304.2,0.0,0.0,175.0,2.0,,1017.3,
2024-09-12,298.0,291.4,303.8,0.0,279.0,69.0,3.3,,1016.9,
2024-09-13,298.0,293.1,302.5,0.0,0.0,97.0,3.8,,1017.2,
2024-09-14,298.5,293.8,303.8,0.0,0.0,101.0,3.3,,1018.3,
2024-09-15,298.9,293.8,304.8,0.0,0.0,108.0,3.5,,1019.4,
2024-09-16,298.6,292.5,305.3,0.0,0.0,117.0,2.8,,1019.5,
2024-09-17,296.8,289.8,302.5,0.0,0.0,50.0,2.2,,1017.5,
2024-09-18,297.0,290.9,304.8,0.0,0.0,142.0,2.6,,1014.4,
2024-09-19,298.2,290.3,305.3,0.0,0.0,177.0,1.9,,1011.9,
2024-09-20,299.3,294.8,306.4,0.5,0.0,184.0,3.4,,1008.9,
2024-09-21,299.1,291.4,307.0,0.0,0.0,150.0,2.2,,1011.4,
2024-09-22,295.1,291.4,298.1,31.2,0.0,297.0,3.6,,1010.6,
2024-09-23,292.0,290.3,293.1,0.0,0.0,48.0,4.5,,1013.9,
2024-09-24,291.8,290.3,293.1,29.7,0.0,329.0,2.4,,1007.8,
2024-09-25,292.8,287.5,298.8,0.0,0.0,351.0,2.4,,1012.7,
2024-09-26,293.1,287.0,298.1,0.0,0.0,30.0,3.1,,1015.7,
2024-09-27,294.4,293.1,295.9,0.0,0.0,45.0,8.1,,1009.6,
2024-09-28,293.9,292.0,295.9,6.4,0.0,31.0,6.2,,1009.5,
2024-09-29,294.8,293.8,296.4,0.0,0.0,33.0,5.6,,1014.3,
2024-09-30,295.0,290.9,298.8,0.0,0.0,75.0,2.7,,1014.3,
2024-10-01,291.8,286.4,294.8,0.0,0.0,313.0,4.5,,1016.9,
2024-10-02,289.5,282.5,295.3,0.0,0.0,250.0,2.6,,1016.9,
2024-10-03,291.4,284.8,299.8,0.0,0.0,221.0,2.8,,1017.0,
2024-10-04,292.0,289.2,295.3,2.5,0.0,52.0,4.4,,1023.1,
2024-10-05,295.6,288.8,303.1,0.0,0.0,154.0,5.2,,1018.0,
2024-10-06,293.9,285.9,297.0,0.0,0.0,282.0,6.1,,1013.5,
2024-10-07,287.8,283.1,293.8,0.0,0.0,314.0,3.2,,1019.4,
2024-10-08,289.5,283.1,296.4,0.0,0.0,304.0,2.2,,1016.8,
2024-10-09,289.2,284.8,294.2,0.0,0.0,96.0,3.4,,1018.4,
2024-10-10,290.5,285.9,295.3,0.0,0.0,99.0,2.5,,1021.6,
2024-10-11,293.4,285.3,302.0,0.0,0.0,225.0,4.1,,1018.5,
2024-10-12,291.3,288.1,294.2,0.0,0.0,59.0,5.1,,1014.5,
2024-10-13,288.8,283.1,293.1,0.0,0.0,315.0,5.7,,1010.0,
2024-10-14,284.0,279.8,287.5,2.0,0.0,332.0,5.7,,1018.2,
2024-10-15,280.5,279.2,282.5,8.6,0.0,340.0,6.0,,1023.6,
2024-10-16,281.8,276.4,287.5,0.0,0.0,334.0,3.4,,1028.9,
2024-10-17,284.1,276.4,291.4,0.0,0.0,198.0,3.3,,1026.8,
2024-10-18,287.1,280.3,293.8,0.0,0.0,185.0,3.2,,1029.9,
2024-10-19,288.2,279.8,295.3,0.0,0.0,201.0,2.7,,1030.7,
2024-10-20,291.1,282.5,299.2,0.0,0.0,212.0,3.7,,1025.9,
2024-10-21,292.8,284.8,300.9,0.0,0.0,207.0,3.2,,1022.1,
2024-10-22,291.9,285.9,297.0,0.0,0.0,191.0,4.7,,1015.6,
2024-10-23,288.4,280.9,291.4,0.0,0.0,309.0,4.6,,1017.8,
2024-10-24,285.5,278.8,291.4,1.8,0.0,198.0,2.8,,1020.1,
2024-10-25,286.8,282.0,293.1,18.3,0.0,297.0,3.6,,1019.4,
2024-10-26,283.1,280.3,288.1,0.0,0.0,352.0,3.1,,1030.8,
2024-10-27,283.1,277.5,288.1,0.0,0.0,220.0,1.6,,1027.5,
2024-10-28,287.3,280.3,293.1,0.0,0.0,168.0,4.2,,1019.2,
2024-10-29,296.5,293.1,301.4,0.0,0.0,200.0,7.9,,1012.2,
2024-10-30,296.3,293.8,300.3,0.0,0.0,202.0,8.1,,1014.1,
2024-10-31,288.8,279.8,295.3,0.8,0.0,228.0,9.0,,1010.5,
2024-11-01,280.8,277.0,285.3,0.0,0.0,321.0,3.1,,1025.2,
2024-11-02,282.6,278.1,288.1,0.0,0.0,145.0,3.4,,1028.3,
2024-11-03,287.3,283.1,291.4,0.8,0.0,143.0,5.4,,1018.1,
2024-11-04,292.1,290.9,293.8,10.8,0.0,190.0,5.5,,1010.6,
2024-11-05,291.4,289.2,293.1,30.1,0.0,199.0,6.5,,1006.3,
2024-11-06,285.1,283.8,289.2,0.0,0.0,309.0,3.6,,1017.7,
2024-11-07,283.9,280.3,288.8,0.0,0.0,305.0,2.6,,1026.0,
2024-11-08,284.8,279.2,290.9,0.0,0.0,323.0,3.4,,1024.9,
2024-11-09,284.3,282.0,286.4,3.5,0.0,121.0,4.2,,1022.3,
2024-11-10,286.0,283.1,290.9,2.6,0.0,220.0,5.5,,1010.3,
2024-11-11,284.3,280.3,288.1,0.0,0.0,301.0,6.0,,1014.7,
2024-11-12,281.5,278.8,283.1,0.0,0.0,81.0,4.8,,1026.0,
2024-11-13,281.5,277.0,284.8,9.0,0.0,130.0,4.7,,1018.5,
2024-11-14,284.2,282.5,285.9,4.9,0.0,302.0,3.5,,1010.2,
2024-11-15,283.4,280.3,285.9,0.0,0.0,298.0,2.4,,1019.9,
2024-11-16,282.8,279.8,284.8,0.0,0.0,170.0,3.4,,1019.0,
2024-11-17,285.1,281.4,288.8,0.0,0.0,217.0,3.8,,1013.5,
2024-11-18,286.8,283.8,289.8,9.8,0.0,101.0,4.1,,1010.5,
2024-11-19,288.1,281.4,291.4,3.4,0.0,226.0,6.9,,1002.2,
2024-11-20,279.2,274.2,283.1,0.8,0.0,271.0,6.0,,1009.1,
2024-11-21,274.8,272.5,277.5,5.7,0.0,297.0,6.6,,1007.2,
2024-11-22,279.8,275.3,282.0,0.0,0.0,315.0,5.3,,1015.2,
2024-11-23,278.2,276.4,280.3,0.0,0.0,265.0,3.8,,1017.4,
2024-11-24,281.0,276.4,285.3,0.0,0.0,158.0,3.5,,1012.9,
2024-11-25,282.5,275.9,285.9,0.0,0.0,297.0,4.4,,1011.6,
2024-11-26,274.5,270.3,277.5,0.0,0.0,255.0,4.5,,1021.0,
2024-11-27,277.5,275.3,279.8,0.0,0.0,80.0,2.6,,1013.3,
2024-11-28,272.3,270.9,277.0,0.0,0.0,311.0,5.8,,1017.0,
2024-11-29,268.6,265.9,271.4,0.0,0.0,283.0,6.2,,1021.6,
2024-11-30,266.4,263.8,269.8,0.0,0.0,271.0,5.1,,1022.7,
2024-12-01,266.9,263.1,270.9,0.0,0.0,292.0,4.1,,1025.4,
2024-12-02,266.8,263.1,270.9,0.0,0.0,288.0,3.1,,1030.4,
2024-12-03,268.6,265.3,273.1,0.0,0.0,240.0,5.2,,1030.2,
2024-12-04,272.4,265.3,277.5,0.0,0.0,249.0,8.3,,1009.2,
2024-12-05,266.9,262.5,271.4,0.0,0.0,298.0,6.1,,1026.3,
2024-12-06,269.1,263.8,273.8,0.0,0.0,239.0,4.8,,1026.4,
2024-12-07,274.8,269.2,283.8,0.0,0.0,221.0,5.0,,1015.4,
2024-12-08,278.1,277.5,287.0,0.0,0.0,221.0,4.0,,1009.7,
2024-12-09,282.5,280.3,285.9,0.0,0.0,234.0,4.8,,1006.9,
2024-12-10,276.2,272.5,280.3,0.0,0.0,274.0,4.3,,1015.5,
2024-12-11,271.5,262.5,273.8,0.0,0.0,284.0,6.2,,1017.6,
2024-12-12,261.5,258.1,264.2,0.0,0.0,254.0,4.7,,1023.5,
2024-12-13,267.3,260.3,270.9,0.0,0.0,65.0,3.8,,1038.0,
2024-12-14,274.4,269.8,278.1,9.9,0.0,118.0,5.3,,1031.9,
2024-12-15,279.6,277.5,280.9,1.4,0.0,177.0,3.2,,1021.0,
2024-12-16,280.8,275.9,285.3,0.6,0.0,226.0,5.2,,1014.1,
2024-12-17,275.5,273.8,277.0,0.0,0.0,260.0,3.9,,1023.3,
2024-12-18,273.5,270.3,275.9,0.0,0.0,325.0,4.7,,1026.2,
2024-12-19,272.4,270.3,274.2,0.8,0.0,178.0,3.4,,1022.8,
2024-12-20,273.0,268.8,275.3,1.5,25.0,352.0,6.1,,1022.7,
2024-12-21,267.8,265.1,270.3,0.0,,324.0,2.8,,1032.4,
2024-12-22,271.0,265.9,274.2,0.0,79.0,177.0,4.1,,1028.4,
2024-12-23,274.8,271.8,276.8,0.2,130.0,218.0,4.1,,1020.7,
